ell,TT,EE,BB,TE
2077,205.9609375856008,4.993344560167947,0.04497771067486903,-10.028706503926168
2078,205.53686820472,4.973239971270572,0.044936860056390845,-9.897250239199172
2079,205.1064049346027,4.953792478953141,0.04489592146160732,-9.765947431716219
2080,204.6695337130577,4.934985673621047,0.04485489425119992,-9.63491836364498
2081,204.22623899194164,4.916832997970989,0.04481377783768147,-9.504134859102466
2082,203.77650375143443,4.899333176524416,0.04477257168499335,-9.373717426707785
2083,203.3203095150832,4.882477643560628,0.04473127530823549,-9.243712417547743
2084,202.85763636560847,4.866280256049608,0.044689888273300886,-9.114092033579704
2085,202.38994863150967,4.850717866331492,0.04464841019654242,-8.984977186471196
2086,201.9149950591841,4.835804605051015,0.04460684074440262,-8.856340371850909
2087,201.43423718119251,4.82153245373863,0.04456517963313281,-8.728228528005424
2088,200.94839232483145,4.807893529196486,0.04452342662835309,-8.60068876049371
2089,200.45594796149123,4.7948949394866816,0.04448158154478808,-8.473768350191062
2090,199.95761873688093,4.782529069771541,0.04443964424587068,-8.347514761259417
2091,199.45337515164584,4.770795866559596,0.04439761464343484,-8.221901365540559
2092,198.94318641772924,4.759687980155047,0.044355492697376896,-8.09705030088375
2093,198.4277633153281,4.749198192113204,0.044313278415347504,-7.973009628381575
2094,197.90707254533888,4.739326842651817,0.044270971852429966,-7.849679056532902
2095,197.3803367523928,4.730074401318243,0.04422857311084585,-7.727255649843571
2096,196.84900588849817,4.721426609263248,0.04418608233967555,-7.605713851813662
2097,196.31230022691236,4.713384191573676,0.04414349973456579,-7.485058056267498
2098,195.7701817267105,4.705947999461369,0.044100825537462286,-7.365367184791552
2099,195.2233540576709,4.699096724060015,0.04405806003639082,-7.246660983678986
2100,194.67103412046913,4.692838893683117,0.0440152035651709,-7.12896688624088
2101,194.1139201898505,4.687168553098308,0.04397225650317591,-7.01232007070054
2102,193.55195376784744,4.682066014083689,0.04392921927517285,-6.89675619129806
2103,192.98507211268725,4.677541672381302,0.04388609235103972,-6.782303804327763
2104,192.4132114878325,4.673591185628728,0.04384287624558367,-6.6690066091306415
2105,191.83705002372423,4.670202900313289,0.04379957151834396,-6.556886313006856
2106,191.25577923962356,4.667365278686701,0.04375617877337568,-6.44596492282056
2107,190.6708182458221,4.665089182340853,0.04371269865907938,-6.33628703649114
2108,190.0806139256948,4.663355872242117,0.043669131867991554,-6.227875279214258
2109,189.48732647826776,4.6621615772801,0.043625479136587854,-6.120767451413417
2110,188.88940109540133,4.661502635975913,0.04358174124506794,-6.014979393062364
2111,188.2882535045152,4.661375494852711,0.043537919017166464,-5.910549559728697
2112,187.6830701509584,4.66176927841809,0.04349401331993719,-5.807509314978995
2113,187.07452240070407,4.6626806441596855,0.04345002506349775,-5.70586065099306
