ell,PP,PT,PE
5.200000000000000000e+02,1.737735546349502389e-08,2.876436850529164090e-06,4.808961555355437279e-07
5.210000000000000000e+02,1.732878269092092622e-08,2.851159890929045529e-06,4.632448833747741636e-07
5.220000000000000000e+02,1.728040926138519697e-08,2.827232921666241070e-06,4.456927643027460762e-07
5.230000000000000000e+02,1.723223428026249977e-08,2.804666537327968264e-06,4.282385567470212044e-07
5.240000000000000000e+02,1.718426093440743355e-08,2.783473007708480941e-06,4.108812799380413613e-07
5.250000000000000000e+02,1.713647811995352595e-08,2.763662273525676428e-06,3.936196009179223308e-07
5.260000000000000000e+02,1.708889716980701298e-08,2.745246922854022398e-06,3.764525775268247844e-07
5.270000000000000000e+02,1.704151106740530464e-08,2.728237563351924803e-06,3.593789787091536961e-07
5.280000000000000000e+02,1.699431891839175931e-08,2.712645464172643782e-06,3.423976711155016948e-07
5.290000000000000000e+02,1.694731580311270470e-08,2.698481573453741622e-06,3.255074827269306956e-07
5.300000000000000000e+02,1.690051290322949063e-08,2.685758122187540400e-06,3.087073963237151276e-07
5.310000000000000000e+02,1.685389724849436692e-08,2.674485416480205011e-06,2.919961625478561672e-07
5.320000000000000000e+02,1.680747196997460551e-08,2.664675045292659711e-06,2.753726868405672398e-07
5.330000000000000000e+02,1.676123617344043443e-08,2.656338276570128792e-06,2.588358359735314279e-07
5.340000000000000000e+02,1.671519094985155907e-08,2.649487007932868075e-06,2.423845343696733552e-07
5.350000000000000000e+02,1.666933538873188724e-08,2.644131560062975571e-06,2.260175565721147823e-07
5.360000000000000000e+02,1.662366265679884858e-08,2.640283202623378765e-06,2.097337752912731850e-07
5.370000000000000000e+02,1.657817976811855902e-08,2.637953831147486125e-06,1.935321092153455409e-07
5.380000000000000000e+02,1.653288186925590052e-08,2.637154712096329636e-06,1.774114194878832062e-07
5.390000000000000000e+02,1.648776806626375536e-08,2.637896485611240612e-06,1.613705289665564740e-07
5.400000000000000000e+02,1.644283746521955652e-08,2.640191045961914502e-06,1.454083449124270717e-07
5.410000000000000000e+02,1.639809306742160463e-08,2.644049661107303884e-06,1.295237286529076947e-07
5.420000000000000000e+02,1.635352617804401587e-08,2.649482654980970638e-06,1.137155010379400619e-07
5.430000000000000000e+02,1.630914174609643743e-08,2.656502553032671485e-06,9.798258697515949689e-08
5.440000000000000000e+02,1.626493499839718489e-08,2.665119676793014183e-06,8.232381299826781742e-08
5.450000000000000000e+02,1.622091083667772254e-08,2.675345925495508000e-06,6.673806767211772201e-08
5.460000000000000000e+02,1.617706449316901569e-08,2.687192249891146022e-06,5.122420650971293734e-08
5.470000000000000000e+02,1.613339507424553458e-08,2.700669595248321435e-06,3.578109244113406820e-08
5.480000000000000000e+02,1.608990168630542004e-08,2.715789868002981972e-06,2.040760300800719668e-08
5.490000000000000000e+02,1.604658343577049674e-08,2.732564014575040935e-06,5.102599349859897047e-09
5.500000000000000000e+02,1.600343942908627980e-08,2.751003300619119790e-06,-1.013505128151353660e-08
5.510000000000000000e+02,1.596046880275430219e-08,2.771111062547308781e-06,-2.530617884313677660e-08
5.520000000000000000e+02,1.591767459478356033e-08,2.792859584859027260e-06,-4.041041181568074851e-08
5.530000000000000000e+02,1.587504663343833605e-08,2.816211237045189026e-06,-5.544705067184170132e-08
5.540000000000000000e+02,1.583259553441930160e-08,2.841130708549632696e-06,-7.041542592798567807e-08
5.550000000000000000e+02,1.579031491255616882e-08,2.867581702315685142e-06,-8.531485903978845752e-08
5.560000000000000000e+02,1.574820031353645251e-08,2.895526890344141423e-06,-1.001446357089259463e-07
5.570000000000000000e+02,1.570625851658882247e-08,2.924930990866347963e-06,-1.149041025078102351e-07
5.580000000000000000e+02,1.566448505745744725e-08,2.955757710547715906e-06,-1.295925808578225319e-07
5.590000000000000000e+02,1.562287922307899906e-08,2.987970047286913246e-06,-1.442093578528484000e-07
5.600000000000000000e+02,1.558144400208161485e-08,3.021532764877984007e-06,-1.587538010861157084e-07
5.610000000000000000e+02,1.554017126831040851e-08,3.056408132984002341e-06,-1.732251546985055020e-07
5.620000000000000000e+02,1.549906402025059163e-08,3.092560928759505622e-06,-1.876227914972176788e-07
5.630000000000000000e+02,1.545812338113465536e-08,3.129954865248606034e-06,-2.019460328149327651e-07
5.640000000000000000e+02,1.541734496071166960e-08,3.168552526906565796e-06,-2.161941228323294903e-07
5.650000000000000000e+02,1.537673354025828689e-08,3.208319113093834770e-06,-2.303664771912599298e-07
5.660000000000000000e+02,1.533628473450781679e-08,3.249217582181975914e-06,-2.444623640811564030e-07
5.670000000000000000e+02,1.529599783065742388e-08,3.291211637471041908e-06,-2.584810997238423667e-07
5.680000000000000000e+02,1.525587211592179248e-08,3.334264982934005675e-06,-2.724220003538431987e-07
5.690000000000000000e+02,1.521590687753313978e-08,3.378341323216765462e-06,-2.862843822183865414e-07
5.700000000000000000e+02,1.517610140274124571e-08,3.423404363638140184e-06,-3.000675615774019847e-07
5.710000000000000000e+02,1.513645497881340325e-08,3.469417810189875773e-06,-3.137708547035213833e-07
5.720000000000000000e+02,1.509696689303445483e-08,3.516345369536635441e-06,-3.273935778820783804e-07
5.730000000000000000e+02,1.505764001022967245e-08,3.564151596556240046e-06,-3.409351284840459143e-07
5.740000000000000000e+02,1.501846466926917164e-08,3.612798515750760206e-06,-3.543946638753003556e-07
5.750000000000000000e+02,1.497945087618685433e-08,3.662251107401361327e-06,-3.677716219592606513e-07
5.760000000000000000e+02,1.494059255216394707e-08,3.712473098775629828e-06,-3.810653238143270845e-07
5.770000000000000000e+02,1.490188544407926029e-08,3.763426428450429659e-06,-3.942749029545188775e-07
5.780000000000000000e+02,1.486333592977748464e-08,3.815077474012215415e-06,-4.073999522743539648e-07
5.790000000000000000e+02,1.482493974699666127e-08,3.867388163228278731e-06,-4.204396021709336942e-07
5.800000000000000000e+02,1.478669618326997542e-08,3.920323121952348670e-06,-4.333932674106436217e-07
5.810000000000000000e+02,1.474860452614747851e-08,3.973845137189452167e-06,-4.462601628295392609e-07
5.820000000000000000e+02,1.471066406319607662e-08,4.027918861263083910e-06,-4.590397093799991662e-07
5.830000000000000000e+02,1.467287756831560677e-08,4.082508027863732079e-06,-4.717312279828553225e-07
5.840000000000000000e+02,1.463523734755182373e-08,4.137574895759765770e-06,-4.843338667407146337e-07
5.850000000000000000e+02,1.459774965230220729e-08,4.193085135473845162e-06,-4.968471693876619458e-07
5.860000000000000000e+02,1.456040509451019032e-08,4.249000987397298029e-06,-5.092702795540601457e-07
5.870000000000000000e+02,1.452321335411835336e-08,4.305287172374173991e-06,-5.216026332601113584e-07
5.880000000000000000e+02,1.448616507408668912e-08,4.361905872227865231e-06,-5.338433608636790838e-07
5.890000000000000000e+02,1.444926643505903260e-08,4.418822866375058234e-06,-5.459920297845029988e-07
5.900000000000000000e+02,1.441251327400415365e-08,4.476000849935026132e-06,-5.580478323928572373e-07
5.910000000000000000e+02,1.437590487874321216e-08,4.533403542491132586e-06,-5.700100851133765221e-07
5.920000000000000000e+02,1.433944053711355593e-08,4.590994664247901856e-06,-5.818781043824207355e-07
5.930000000000000000e+02,1.430311953696871573e-08,4.648737936031020496e-06,-5.936512066480751312e-07
5.940000000000000000e+02,1.426694116617841522e-08,4.706597079287331427e-06,-6.053287083701498045e-07
5.950000000000000000e+02,1.423090809416487175e-08,4.764536382632936818e-06,-6.169099993765693875e-07
5.960000000000000000e+02,1.419501283724741507e-08,4.822518442557869213e-06,-6.283942508037196948e-07
5.970000000000000000e+02,1.415925807342408566e-08,4.880507542024379034e-06,-6.397808511254701356e-07
5.980000000000000000e+02,1.412364476868195490e-08,4.938468579434981776e-06,-6.510692716868974728e-07
5.990000000000000000e+02,1.408816885066060650e-08,4.996362944160946821e-06,-6.622585219911818454e-07
6.000000000000000000e+02,1.405283462891794509e-08,5.054156123048640027e-06,-6.733481507905401281e-07
6.010000000000000000e+02,1.401763805610807183e-08,5.111818061994832677e-06,-6.843374604775283730e-07
6.020000000000000000e+02,1.398257852372044947e-08,5.169342275954230829e-06,-6.952255157610067413e-07
6.030000000000000000e+02,1.394765212955865912e-08,5.226729667801788273e-06,-7.060115208646392303e-07
6.040000000000000000e+02,1.391286492282064109e-08,5.283983025510106408e-06,-7.166949357730422921e-07
6.050000000000000000e+02,1.387821299305510937e-08,5.341101407868072515e-06,-7.272747167587629900e-07
6.060000000000000000e+02,1.384369904221042754e-08,5.398087643586677252e-06,-7.377503313832926606e-07
6.070000000000000000e+02,1.380931589490954496e-08,5.454940750560397715e-06,-7.481207283205482885e-07
6.080000000000000000e+02,1.377506626131072348e-08,5.511661631779598473e-06,-7.583851120069084078e-07
6.090000000000000000e+02,1.374094955367206490e-08,5.568252514624743572e-06,-7.685428697517901305e-07
6.100000000000000000e+02,1.370696844157165552e-08,5.624713673670381323e-06,-7.785931207548880191e-07
6.110000000000000000e+02,1.367311419001181007e-08,5.681046032152064879e-06,-7.885350731917221091e-07
6.120000000000000000e+02,1.363939597121676935e-08,5.737251195551155227e-06,-7.983680301907303483e-07
6.130000000000000000e+02,1.360580831162799185e-08,5.793329418155460049e-06,-8.080911073262427573e-07
6.140000000000000000e+02,1.357234739827457959e-08,5.849280231933837752e-06,-8.177033182924337728e-07
6.150000000000000000e+02,1.353901910225739323e-08,5.905107329088911587e-06,-8.272042579765903218e-07
6.160000000000000000e+02,1.350581960269605859e-08,5.960810254873311184e-06,-8.365929423849185392e-07
6.170000000000000000e+02,1.347274831204190852e-08,6.016389932389447129e-06,-8.458685797295018024e-07
6.180000000000000000e+02,1.343980464275851980e-08,6.071847284725259294e-06,-8.550303782348738143e-07
6.190000000000000000e+02,1.340698800732171973e-08,6.127183234954219385e-06,-8.640775461380176503e-07
6.200000000000000000e+02,1.337429781821957131e-08,6.182398706135333475e-06,-8.730092916883666057e-07
6.210000000000000000e+02,1.334173348795239467e-08,6.237494621313137775e-06,-8.818248231478033482e-07
6.220000000000000000e+02,1.330929759203747257e-08,6.292473400149381423e-06,-8.905235605970021680e-07
6.230000000000000000e+02,1.327698320932702883e-08,6.347332985450300392e-06,-8.991042907517834523e-07
6.240000000000000000e+02,1.324479292305537719e-08,6.402075783767044245e-06,-9.075664316478097298e-07
6.250000000000000000e+02,1.321272771582339087e-08,6.456703485941916932e-06,-9.159093005199469948e-07
6.260000000000000000e+02,1.318078385630139453e-08,6.511215485722313031e-06,-9.241318888236858839e-07
6.270000000000000000e+02,1.314896545589866851e-08,6.565614248235815128e-06,-9.322336236917002773e-07
6.280000000000000000e+02,1.311726878718432757e-08,6.619900715802725585e-06,-9.402137163210658333e-07
6.290000000000000000e+02,1.308569015286704954e-08,6.674073449494998336e-06,-9.480710395842158313e-07
6.300000000000000000e+02,1.305423519305400011e-08,6.728135734005169691e-06,-9.558051372557858666e-07
6.310000000000000000e+02,1.302290020298861993e-08,6.782088511491844268e-06,-9.634152204379690845e-07
6.320000000000000000e+02,1.299168459539032777e-08,6.835931098068912907e-06,-9.709002692239488557e-07
6.330000000000000000e+02,1.296058778299023708e-08,6.889666036089901865e-06,-9.782597219913778634e-07
6.340000000000000000e+02,1.292960917853115269e-08,6.943292616015246995e-06,-9.854925552949569059e-07
6.350000000000000000e+02,1.289874819476755260e-08,6.996813405745291479e-06,-9.925982110385817186e-07
6.360000000000000000e+02,1.286800730281227561e-08,7.050229347138271890e-06,-9.995759001148754136e-07
6.370000000000000000e+02,1.283737979148584786e-08,7.103538847510868268e-06,-1.006424474257048306e-06
6.380000000000000000e+02,1.280686813921597385e-08,7.156745345012819923e-06,-1.013143498479438133e-06
6.390000000000000000e+02,1.277647479544056941e-08,7.209849781349893260e-06,-1.019732183571863406e-06
6.400000000000000000e+02,1.274619157778935879e-08,7.262850506819195406e-06,-1.026189374107116010e-06
6.410000000000000000e+02,1.271602699826476518e-08,7.315751886577219567e-06,-1.032514765128001659e-06
6.420000000000000000e+02,1.268597289965686716e-08,7.368552251974017336e-06,-1.038707198925353811e-06
6.430000000000000000e+02,1.265603473233839984e-08,7.421254272064818908e-06,-1.044766130238179836e-06
6.440000000000000000e+02,1.262620888694897139e-08,7.473857999390833209e-06,-1.050690644670450613e-06
6.450000000000000000e+02,1.259649477643908341e-08,7.526364356548847210e-06,-1.056479950635333445e-06
6.460000000000000000e+02,1.256688882684482686e-08,7.578772463389701147e-06,-1.062133003911914754e-06
6.470000000000000000e+02,1.253739643198568363e-08,7.631086835499157657e-06,-1.067649516913697404e-06
6.480000000000000000e+02,1.250801401089829621e-08,7.683306605174464133e-06,-1.073028446788218998e-06
6.490000000000000000e+02,1.247874097657782238e-08,7.735432694959577256e-06,-1.078269001994107098e-06
6.500000000000000000e+02,1.244957970112936690e-08,7.787466953585466906e-06,-1.083370519851672328e-06
6.510000000000000000e+02,1.242052369093048692e-08,7.839406661168900258e-06,-1.088332115152299013e-06
6.520000000000000000e+02,1.239157541727526644e-08,7.891244679366473793e-06,-1.093153941728496265e-06
6.530000000000000000e+02,1.236273440390026839e-08,7.942971153772792925e-06,-1.097836188588389827e-06
6.540000000000000000e+02,1.233400310623393332e-08,7.994578131815568267e-06,-1.102379306963450346e-06
6.550000000000000000e+02,1.230537517787448579e-08,8.046051968236887341e-06,-1.106782962452859984e-06
6.560000000000000000e+02,1.227685454014748197e-08,8.097385661541780212e-06,-1.111047737346156408e-06
6.570000000000000000e+02,1.224843779532862867e-08,8.148567437814955533e-06,-1.115173556842133849e-06
6.580000000000000000e+02,1.222012883431567136e-08,8.199590350808969150e-06,-1.119161007794473412e-06
6.590000000000000000e+02,1.219192136486787154e-08,8.250440658089113502e-06,-1.123009747668517978e-06
6.600000000000000000e+02,1.216382071348336793e-08,8.301111431896444283e-06,-1.126720364736856530e-06
6.610000000000000000e+02,1.213582349937421331e-08,8.351592836967517097e-06,-1.130293049262451770e-06
6.620000000000000000e+02,1.210792924643116869e-08,8.401873039404712454e-06,-1.133727721716788204e-06
6.630000000000000000e+02,1.208013747855358450e-08,8.451944178725954120e-06,-1.137024840280937728e-06
6.640000000000000000e+02,1.205244485475797896e-08,8.501793386160699095e-06,-1.140184188171244156e-06
6.650000000000000000e+02,1.202485663528851830e-08,8.551413824723750844e-06,-1.143206360028399435e-06
6.660000000000000000e+02,1.199737232443567238e-08,8.600796682446076690e-06,-1.146091682174473145e-06
6.670000000000000000e+02,1.196998573598488225e-08,8.649929055361959220e-06,-1.148839935560639923e-06
6.680000000000000000e+02,1.194269925222491639e-08,8.698801073435132280e-06,-1.151451308075567287e-06
6.690000000000000000e+02,1.191551239710656593e-08,8.747404947824151771e-06,-1.153926262204697215e-06
6.700000000000000000e+02,1.188842469458920650e-08,8.795728751270476384e-06,-1.156264712639258887e-06
6.710000000000000000e+02,1.186143848821737825e-08,8.843765770242209979e-06,-1.158467260830893618e-06
6.720000000000000000e+02,1.183454765643493113e-08,8.891503014201463867e-06,-1.160533683051827242e-06
6.730000000000000000e+02,1.180775454920622683e-08,8.938930614266803060e-06,-1.162464167421483829e-06
6.740000000000000000e+02,1.178106009077858131e-08,8.986041908430590048e-06,-1.164259317600297684e-06
6.750000000000000000e+02,1.175446379568864483e-08,9.032824929826470641e-06,-1.165919046316790939e-06
6.760000000000000000e+02,1.172796099668563619e-08,9.079267667019075359e-06,-1.167443264649675182e-06
6.770000000000000000e+02,1.170155679994108704e-08,9.125364577342270399e-06,-1.168832716514944598e-06
6.780000000000000000e+02,1.167524793535346109e-08,9.171103660671921904e-06,-1.170087313350002760e-06
6.790000000000000000e+02,1.164903115784342231e-08,9.216473969559993486e-06,-1.171207104639094452e-06
6.800000000000000000e+02,1.162291153608633077e-08,9.261467840129659979e-06,-1.172192557679102075e-06
6.810000000000000000e+02,1.159688581879955667e-08,9.306074330587519404e-06,-1.173043722083090573e-06
6.820000000000000000e+02,1.157095353011133629e-08,9.350283590133164644e-06,-1.173760786638959452e-06
6.830000000000000000e+02,1.154511419415805197e-08,9.394085768092779351e-06,-1.174343940132200314e-06
6.840000000000000000e+02,1.151936733508419077e-08,9.437471013919148112e-06,-1.174793371345896226e-06
6.850000000000000000e+02,1.149371247704237756e-08,9.480429477191642892e-06,-1.175109269060721291e-06
6.860000000000000000e+02,1.146814914419336010e-08,9.522951307616245057e-06,-1.175291822054941921e-06
6.870000000000000000e+02,1.144267686070600082e-08,9.565026655025508109e-06,-1.175341219104414509e-06
6.880000000000000000e+02,1.141729786495712988e-08,9.606646812087828464e-06,-1.175257788779330212e-06
6.890000000000000000e+02,1.139200624673128981e-08,9.647799648369311209e-06,-1.175041440231958650e-06
6.900000000000000000e+02,1.136680425044371600e-08,9.688476451836128974e-06,-1.174692502037187144e-06
6.910000000000000000e+02,1.134169409655641569e-08,9.728669687295473433e-06,-1.174211442308444421e-06
6.920000000000000000e+02,1.131666991081978580e-08,9.768364885723903931e-06,-1.173597890970131024e-06
6.930000000000000000e+02,1.129173526187382063e-08,9.807555669236182368e-06,-1.172852455757336005e-06
6.940000000000000000e+02,1.126688698658946629e-08,9.846229859900385709e-06,-1.171975046299563861e-06
6.950000000000000000e+02,1.124212862699776930e-08,9.884381122060208470e-06,-1.170966269533179951e-06
6.960000000000000000e+02,1.121745702299560172e-08,9.921996092802754140e-06,-1.169825895938848168e-06
6.970000000000000000e+02,1.119286903794687186e-08,9.959064909593315818e-06,-1.168554114627241780e-06
6.980000000000000000e+02,1.116836952387878504e-08,9.995581277440188003e-06,-1.167151531310855017e-06
6.990000000000000000e+02,1.114395533833667583e-08,1.003153179349730578e-05,-1.165617917680306151e-06
7.000000000000000000e+02,1.111962600565490234e-08,1.006690779369136006e-05,-1.163953601436932129e-06
7.010000000000000000e+02,1.109538106731842005e-08,1.010170220637211422e-05,-1.162159038817314508e-06
7.020000000000000000e+02,1.107122013339100760e-08,1.013591066038961815e-05,-1.160234788277784784e-06
7.030000000000000000e+02,1.104714283108551735e-08,1.016953516636673274e-05,-1.158182090506453092e-06
7.040000000000000000e+02,1.102314878762080700e-08,1.020257291220060064e-05,-1.156001634147335266e-06
7.050000000000000000e+02,1.099923763022174949e-08,1.023502592453734739e-05,-1.153694658890318831e-06
7.060000000000000000e+02,1.097540898611923138e-08,1.026689137554888461e-05,-1.151261854391622086e-06
7.070000000000000000e+02,1.095166248255014291e-08,1.029817130734736496e-05,-1.148704459221907264e-06
7.080000000000000000e+02,1.092799774675738459e-08,1.032886287693708602e-05,-1.146023164169681535e-06
7.090000000000000000e+02,1.090441699848687174e-08,1.035896937361557105e-05,-1.143219342561753294e-06
7.100000000000000000e+02,1.088091467442236701e-08,1.038848671453051158e-05,-1.140293549747346816e-06
7.110000000000000000e+02,1.085749299991808847e-08,1.041741449236679241e-05,-1.137246751090101610e-06
7.120000000000000000e+02,1.083415417806371853e-08,1.044575602807099762e-05,-1.134080316754020295e-06
7.130000000000000000e+02,1.081089267896644033e-08,1.047350720717045031e-05,-1.130794805182382647e-06
7.140000000000000000e+02,1.078771199366765570e-08,1.050067012129875576e-05,-1.127391450060191966e-06
7.150000000000000000e+02,1.076460918190936010e-08,1.052724062624842838e-05,-1.123870813321425765e-06
7.160000000000000000e+02,1.074158770998919398e-08,1.055322332814085051e-05,-1.120234394833705225e-06
7.170000000000000000e+02,1.071864464045822177e-08,1.057861533171952532e-05,-1.116482890580569727e-06
7.180000000000000000e+02,1.069577705769097101e-08,1.060341497864736685e-05,-1.112617132404213908e-06
7.190000000000000000e+02,1.067298968042715875e-08,1.062762439187663735e-05,-1.108638349681842623e-06
7.200000000000000000e+02,1.065027958762611509e-08,1.065124191603340591e-05,-1.104547373774057645e-06
7.210000000000000000e+02,1.062764640666322014e-08,1.067426715418385749e-05,-1.100345168847628224e-06
7.220000000000000000e+02,1.060508976491950035e-08,1.069669970939875443e-05,-1.096032699058322981e-06
7.230000000000000000e+02,1.058260928978164506e-08,1.071853918475346524e-05,-1.091610928550911390e-06
7.240000000000000000e+02,1.056020209783405883e-08,1.073978262805990148e-05,-1.087080562814987088e-06
7.250000000000000000e+02,1.053787284339012526e-08,1.076043474801771376e-05,-1.082443084364307614e-06
7.260000000000000000e+02,1.051562113795499346e-08,1.078049387999464864e-05,-1.077699325795938287e-06
7.270000000000000000e+02,1.049344160322060311e-08,1.079995706443497602e-05,-1.072849994220316240e-06
7.280000000000000000e+02,1.047133637211036450e-08,1.081882518453157115e-05,-1.067896182497863197e-06
7.290000000000000000e+02,1.044930507204490456e-08,1.083709784338739039e-05,-1.062838854707232838e-06
7.300000000000000000e+02,1.042734733045050808e-08,1.085477464410997426e-05,-1.057678974916078430e-06
7.310000000000000000e+02,1.040546524884132157e-08,1.087185777655432481e-05,-1.052417757582979121e-06
7.320000000000000000e+02,1.038365350131379369e-08,1.088834167428086488e-05,-1.047055664674645015e-06
7.330000000000000000e+02,1.036191419458731010e-08,1.090422852308232817e-05,-1.041593911879027444e-06
7.340000000000000000e+02,1.034024941471415711e-08,1.091951922513698130e-05,-1.036033586472868192e-06
7.350000000000000000e+02,1.031865386681643226e-08,1.093421078722183340e-05,-1.030375405290548554e-06
7.360000000000000000e+02,1.029713086628485429e-08,1.094830671467029641e-05,-1.024620700039636295e-06
7.370000000000000000e+02,1.027567758966978003e-08,1.096180140390293620e-05,-1.018769945736608672e-06
7.380000000000000000e+02,1.025429732938439600e-08,1.097469836530305826e-05,-1.012824472014941776e-06
7.390000000000000000e+02,1.023298483144166597e-08,1.098699459222318712e-05,-1.006785001139513476e-06
7.400000000000000000e+02,1.021174459470476728e-08,1.099869360889625227e-05,-1.000652856360185819e-06
7.410000000000000000e+02,1.019057380850856493e-08,1.100979109697205154e-05,-9.944286422666591955e-07
7.420000000000000000e+02,1.016946968232736639e-08,1.102028665542709492e-05,-9.881133249832637569e-07
7.430000000000000000e+02,1.014843668483948785e-08,1.103018382042185379e-05,-9.817082210671512098e-07
7.440000000000000000e+02,1.012747202052107238e-08,1.103947826170498103e-05,-9.752139417374828520e-07
7.450000000000000000e+02,1.010657531693113914e-08,1.104817220770436129e-05,-9.686316836589634452e-07
7.460000000000000000e+02,1.008574620163400955e-08,1.105626263355695868e-05,-9.619621794246641858e-07
7.470000000000000000e+02,1.006498430219931220e-08,1.106375177185018256e-05,-9.552066225477536185e-07
7.480000000000000000e+02,1.004428924620197957e-08,1.107063659386525052e-05,-9.483657487730703967e-07
7.490000000000000000e+02,1.002366066122223809e-08,1.107691933577578745e-05,-9.414407483797421335e-07
7.500000000000000000e+02,1.000309817484563296e-08,1.108259696558094633e-05,-9.344323603459613642e-07
7.510000000000000000e+02,9.982601430419245535e-09,1.108767187004136695e-05,-9.273418169837883894e-07
7.520000000000000000e+02,9.962170134320029434e-09,1.109214175231966336e-05,-9.201700873217423001e-07
7.530000000000000000e+02,9.941804008685243579e-09,1.109600973947646959e-05,-9.129186270129726212e-07
7.540000000000000000e+02,9.921502775656104121e-09,1.109927368009797969e-05,-9.055884538188675115e-07
7.550000000000000000e+02,9.901268511782966152e-09,1.110193802391819126e-05,-8.981811267758313261e-07
7.560000000000000000e+02,9.881096225616245178e-09,1.110399929761343841e-05,-8.906975584663912011e-07
7.570000000000000000e+02,9.860987998517751141e-09,1.110545798863515303e-05,-8.831389873506595007e-07
7.580000000000000000e+02,9.840945892730104350e-09,1.110631854894056891e-05,-8.755069644161095752e-07
7.590000000000000000e+02,9.820964945499969027e-09,1.110657618155755392e-05,-8.678023069706123832e-07
7.600000000000000000e+02,9.801049554450580397e-09,1.110623666010797898e-05,-8.600266655735365747e-07
7.610000000000000000e+02,9.781193612857323748e-09,1.110529650858459486e-05,-8.521809662252367099e-07
7.620000000000000000e+02,9.761403827689940686e-09,1.110375885762425273e-05,-8.442666483437412620e-07
7.630000000000000000e+02,9.741674108727194685e-09,1.110162023218496516e-05,-8.362846463016474248e-07
7.640000000000000000e+02,9.722008815902961326e-09,1.109888640413500601e-05,-8.282365956783432059e-07
7.650000000000000000e+02,9.702405350242234017e-09,1.109555521927871660e-05,-8.201235312438204571e-07
7.660000000000000000e+02,9.682861131418917155e-09,1.109162584591520499e-05,-8.119465920466332271e-07
7.670000000000000000e+02,9.663380491410444782e-09,1.108710141179334318e-05,-8.037072079100838776e-07
7.680000000000000000e+02,9.643960845258842391e-09,1.108198108473847502e-05,-7.954065168852840697e-07
7.690000000000000000e+02,9.624599626480175517e-09,1.107626271703059177e-05,-7.870455673050724252e-07
7.700000000000000000e+02,9.605301139357747217e-09,1.106995206937318872e-05,-7.786259713356063395e-07
7.710000000000000000e+02,9.586062812819167794e-09,1.106304699268298638e-05,-7.701487752957361016e-07
7.720000000000000000e+02,9.566884369118955640e-09,1.105554797486980207e-05,-7.616152147618559126e-07
7.730000000000000000e+02,9.547765530515344839e-09,1.104745550383860809e-05,-7.530265252980158448e-07
7.740000000000000000e+02,9.528706019270240504e-09,1.103877006748955035e-05,-7.443839424559214181e-07
7.750000000000000000e+02,9.509705557649255170e-09,1.102949215371793987e-05,-7.356887017749346591e-07
7.760000000000000000e+02,9.490763867921674056e-09,1.101962225041425623e-05,-7.269420387820726183e-07
7.770000000000000000e+02,9.471880672360486495e-09,1.100916084546415768e-05,-7.181451889920082178e-07
7.780000000000000000e+02,9.453055693242364427e-09,1.099810842674845405e-05,-7.092993879070707800e-07
7.790000000000000000e+02,9.434288652847678945e-09,1.098646548214313725e-05,-7.004058710172447575e-07
7.800000000000000000e+02,9.415581512564820907e-09,1.097423511095701805e-05,-6.914660383419755878e-07
7.810000000000000000e+02,9.396929512044704679e-09,1.096141257513635978e-05,-6.824807941252197681e-07
7.820000000000000000e+02,9.378334617124816270e-09,1.094800097688486417e-05,-6.734515404889807515e-07
7.830000000000000000e+02,9.359796550100222461e-09,1.093400080405930904e-05,-6.643795128741601839e-07
7.840000000000000000e+02,9.341317254742400274e-09,1.091941384372063651e-05,-6.552660246738963361e-07
7.850000000000000000e+02,9.322892006033988575e-09,1.090423798349554812e-05,-6.461121542862914038e-07
7.860000000000000000e+02,9.304524964878796670e-09,1.088847760323652229e-05,-6.369193677281453567e-07
7.870000000000000000e+02,9.286211423764128853e-09,1.087212800475959882e-05,-6.276885950668001581e-07
7.880000000000000000e+02,9.267953322101740552e-09,1.085519227071075972e-05,-6.184212254331392955e-07
7.890000000000000000e+02,9.249751482075295871e-09,1.083767217841687160e-05,-6.091185666692024336e-07
7.900000000000000000e+02,9.231603424118100671e-09,1.081956563455209289e-05,-5.997817080696474858e-07
7.910000000000000000e+02,9.213512163710935371e-09,1.080087698876922975e-05,-5.904120990573472489e-07
7.920000000000000000e+02,9.195475223487488981e-09,1.078160286663000050e-05,-5.810107608593358792e-07
7.930000000000000000e+02,9.177490143241706055e-09,1.076174376260546334e-05,-5.715789321381061584e-07
7.940000000000000000e+02,9.159561014757116849e-09,1.074130400572252503e-05,-5.621180522157396437e-07
7.950000000000000000e+02,9.141685373564684752e-09,1.072028024214119170e-05,-5.526291523495234741e-07
7.960000000000000000e+02,9.123860772202112248e-09,1.069867296694334751e-05,-5.431134711979846229e-07
7.970000000000000000e+02,9.106091276958571296e-09,1.067648648665609190e-05,-5.335724378885024416e-07
7.980000000000000000e+02,9.088374436146859993e-09,1.065371746991163351e-05,-5.240070938025282297e-07
7.990000000000000000e+02,9.070709972157964984e-09,1.063036767726443295e-05,-5.144187387992037476e-07
8.000000000000000000e+02,9.053097607386284211e-09,1.060643885830158855e-05,-5.048086681687754614e-07
8.010000000000000000e+02,9.035537076850679209e-09,1.058193025270064142e-05,-4.951779874725267740e-07
8.020000000000000000e+02,9.018028166057238282e-09,1.055685126431024267e-05,-4.855280090133625912e-07
8.030000000000000000e+02,9.000570673135644790e-09,1.053120753968751588e-05,-4.758598010342264774e-07
8.040000000000000000e+02,8.983164396218075214e-09,1.050500974967792611e-05,-4.661746628481682578e-07
8.050000000000000000e+02,8.965809133439192543e-09,1.047826355287834864e-05,-4.564736672768694723e-07
